id,source,content,type
362,https://www.facebook.com/canal13sanjuantv/posts/pfbid036P56mnGHQ55vaGRYbkzBQnYbr528jgSVbT6YYkP4VnVycvRtsNKSAJkfh1netwZEl,"Este viernes José Luis Gioja, candidato a Gobernador por la subagrupación ""San Juan Vuelve"", mantuvo una extensa entrevista en Banda Ancha. Uno de los puntos que analizó fueron las elecciones ocurridas el 14 de Mayo en San Juan. #canal13 #sanjuan",Política
363,https://www.facebook.com/diariodecuyoweb/posts/pfbid0Bxt5j8rNsxVuSJgXxyicjYPkDEpFs6rUvS3VevBvdTuztQZNB1tTwGUpkn9GN362l,OPERATIVO DE AFIP,Economía
364,https://www.facebook.com/RadioDelSur101.1/posts/pfbid023wkitkY5XC6mwVhgKN5uoxp4TDus7jxAggEqP8wvZjM3UF3nvPLigFupgWstFU7nl,"NACIONALES 🔴
Córdoba: se despertó de la siesta y encontró a su hija de 4 años muerta",Enfermedades y siniestros
365,https://www.facebook.com/canal13sanjuantv/posts/pfbid02Lst5taWQBps8hg1htCKeqkKhLD8au9h68P58w4EgD7jdACaefiw7hP79AmxqQCx2l,"En el marco de la entrevista que José Luis Gioja, candidato a Gobernador por la subagrupación ""San Juan Vuelve"", mantuvo en Banda Ancha este viernes, ese fue otro de los puntos que analizó. #canal13 #sanjuan",Política
367,https://www.facebook.com/telesoldiario/posts/pfbid0RYHZkNVSRT6jn4NF74LAXvqBv5x9dH5PWi4LccsHrKtJr2C6oRBTjBBcGuFMRx2ul,"EN CAMPAÑA 

El candidato a vicegobernador de ""Vamos San Juan"" estuvo en Rawson, Rivadavia y Chimbas. Allí, puso en valor las políticas dirigidas a este sector de la sociedad.",Política
368,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid028UBmmmAWPoT7WFkHhXsKQ5fUA9Di6HxLKF983VjG4KiuVwC1GeZDfCA2v4XCj4Kjl,"En el lapso de una semana

Estatales cobran aguinaldo y sueldo: cuántos millones circularán en San Juan

El pago a la administración pública inyectará una fuerte suma. Creen que apuntalará el consumo.",Economía
369,https://www.facebook.com/DiarioHuarpe/posts/pfbid032SAfrDymNpHLLa6b42qRd8YhesHyyXtP5qDGtoendbvrT5TVj3bSyxeYXrV3uvX7l,El hombre cayó a un barranco mientras competía.,Enfermedades y siniestros
370,https://www.facebook.com/canal13sanjuantv/posts/pfbid021AnA5FhNwfvq1WXsJ7ysX4BQFramgfLWXcQt3eMJxzdmEPgkZwgU58U7K8R91qYTl,"Se llama Leonardo Fabricio Montesino. Ser tatuador, su trabajo y pasión. El realismo, uno de los estilos que más le gusta. Contó a Diario 13 todo lo que tenés que saber acerca de este mundo artístico. #canal13 #sanjuan",Notas de interés
371,https://www.facebook.com/DiarioMovilOK/posts/pfbid0MdnTp3Arz1m2aE2LgLV5N2Bx4ueU3DavFy8bMnVrNHgoY3gVXpndaP6AyBcwAzYal,"#POLEMICA TRATÓ DE ""ANIMAL"" A L-GANTE 😱
Mientras el artista cumbiero continúa detenido, el mediático Alex Cannigia se burló del cantante y de su talento musical. “Este animal emite sonidos de alta frecuencia que pueden dañar el oído humano”, expresó y generó polémica. ¿QUÉ OPINÁS VOS?",Entretenimiento
372,https://www.facebook.com/telesoldiario/posts/pfbid0MXzkXJAonHsN9JL2hjv4WYBrEJohLoMTPs4tvCTdVnq1mFGiWsh7tLib54Kh1QV2l,"AGENDA

Sumate a las actividades culturales imperdibles este fin de semana largo. Hasta el 20 de junio se desarrollará una variada agenda de actividades para todo público y bolsillo.",Gestión de gobierno
373,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02w7sEkritkMs7zDQePFU8t36A1Rm48JvHAZyhN7ZbHQNuMAqr5R58MSF338y8949gl,😱👉ACUSADO DEL ABUSO EN LUJÁN: SU EXTRAÑA ACTITUD Y EL JUGADO ARGUMENTO DE SU DEFENSA,Seguridad
374,https://www.facebook.com/telesoldiario/posts/pfbid03SNuph3y4NrMszvityzTQVs6iss7KzzawCog7SGoy9EeM3MLQH9mAygn4DBP3ZEgl,"MÁS INCLUSIÓN

Ya está listo el informe del estudio antropométrico que analiza las medidas de los cuerpos de todos los argentinos. Quieren que las nuevas medidas estén en todas las tiendas del país antes de que termine el 2023.",Notas de interés
375,https://www.facebook.com/RadioDelSur101.1/posts/pfbid02pM3AorwZQPovn3Uwn4LfJSVYTzK1EE1SLbphLECkJiXoUQZBRvcEkofKrwCwMpHzl,"ENTRE RÍOS ‼
Un verdulero mató a un ladrón de un tiro en la cabeza",Seguridad
376,https://www.facebook.com/canal13sanjuantv/posts/pfbid027uKBYkzLxEMKQVFh6EFLNy15HTiBgJTxa9Bnr8ag1PNhxxk6ZS2trZ7UeZXkk3CWl,La actriz Josefina Fernández invitó al público local a disfrutar de la obra con dos actrices sanjuaninas. #canal13 #sanjuan,Entretenimiento
377,https://www.facebook.com/diariodecuyoweb/posts/pfbid0knCHFENaWCEXb2GuoHPsnuqVb1dGqskJZzUzK2G2RYA9484REnmQFiq6nNHyz5nTl,"#SANJUAN
En un comunicado, la casa de altos estudios confirmó que puertas adentro se investiga el hecho. Fuentes del caso reconocieron que se trata de la máxima autoridad de una de las facultades.",Seguridad
378,https://www.facebook.com/estacionclaridadradio/posts/pfbid0uFe9JUKW1FL2gtCvz69kSTvgZQupzf3NgkeunKFC8JTqAH3sAL3xZ6s1x83tGzjhl,Trasladan el llamado de ofrecimiento de cargos docentes del 19 y 20 de junio,Educación
379,https://www.facebook.com/DiarioMovilOK/posts/pfbid0FK4GMUmfX6FvYF1ygwXmSpTzuwSELTk46QazBz9JbqHRX9VD3dMmwZfmYKJ6WG7zl,"G0LPEÓ Y AHUYENTÓ AL DELINCUENTE 👵🥊
Aracelis tiene 80 años y se convirtió en la heroína de dos chicas cuando un motochorro las amenazó para robarles. Sin dudarlo, la mujer defendió a las menores y le pegó una trompada al delincuente. Luego el ladrón huyó. ¿APOYÁS SU ACCIONAR?",Seguridad
380,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02GSh5PJ79swYsKTsVz7hmxXBSCxyXYWnFBzi5VXCQvJPStLjrUkjBksZMm1yTWW4zl,"La exparticipante de Gran Hermano se refirió en duros términos a las informaciones que circulan sobre una traición familiar
#JulietaPoggio #Infidelidad #Madre #ExNovio #QuéFamilia",Entretenimiento
382,https://www.facebook.com/estacionclaridadradio/posts/pfbid02bek7NiA8B5sKvA8CxD2oEZmgzSP4D2XAqBdG2idQQku3QoFH5spfGALxf8jFAJxMl,Afirman que las naftas subirán más de lo pautado,Economía
383,https://www.facebook.com/telesoldiario/posts/pfbid0op8gNxtbwvZiJP9JXYicic4uVHZaUQ2do2nEneZV8GuoTJenvxQyfe6di6jeAcXml,"HÉROES ANONIMOS

El ladrón había robado dos veces en menos de 20 minutos. Fue atrapado por los vecinos de una de las víctimas.",Seguridad
384,https://www.facebook.com/canal13sanjuantv/posts/pfbid0TkwG8MD3t3FDe2bH6anXpjdPhp2Ye9R24WCdgqudkf26oYrEoQ1xwoMbDjmoFTTXl,"Este viernes se colocó la placa por el árbol n° 10.000 en el marco del Plan Forestal Provincial 2022/2023, en el Ferro Urbanístico. Osvaldo Olmo, director del Arbolado Público, dio los detalles a Canal 13. #canal13 #sanjuan",Gestión de gobierno
385,https://www.facebook.com/telesoldiario/posts/pfbid026Rar3fXGBeUsnuocWnmVhrdXd8A3Yxj7y53FXRKd7XBChLvvbzSmJbocVr8UWWi1l,"DOLOR EN EL FÚTBOL

El exdelantero falleció en la noche del jueves tras descompensarse en una cochera.",Enfermedades y siniestros
386,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02GXiRZPBgk1gU1mku1aPDVxQH4EpJuEhjuvWMbnA2aWKAEbmZt26r1HhrwksW3f2Yl,"Se llama Monhi Vidente y adelantó cuándo y dónde se podrá ver una nave extraterrestre y qué sucederá. Conocé más detalles
#Extraterrestres #Visita #FechaYLugar #Pitonisa",Notas de interés
387,https://www.facebook.com/diariodecuyoweb/posts/pfbid023HkT7TXcHaRGNv8JhVDy87vfE6itK3nFRBHSRPY9mNdisbRi8AjZqTbfQVKL3fZXl,"#CAMBIOS
Alejandro Cipolla había sido el defensor del cantante en la causa que lo investiga por los delitos de privación ilegítima de la libertad y amenazas",Seguridad
388,https://www.facebook.com/DiarioMovilOK/posts/pfbid0TV6nBj8dRtHS3Z7MTf9seyF1EskCU3T4Zi7mRnomixswznA3BjpVJqk1mzmax8Y5l,"SANJUANINOS CAMPEONES ANTE BRASIL 🥇🇦🇷
Brian Bordón y Santiago se colgaron la medalla de oro luego de consagrarse campeones de básquet en silla de ruedas en Juegos Parapanamericanos Juveniles. En la final vencieron a Brasil y llenan de orgullo a San Juan. ¡FELICIDADES CAMPEONES!",Deportes
389,https://www.facebook.com/canal13sanjuantv/posts/pfbid0PjZ75FLfxThgQAoGbM6i7ekPP8XAqDXopkVJ7Yub9v74Mf4pggoAM5oHu3dxQbR2l,La plataforma presentó tres películas que están causando furor. #canal13 #sanjuan,Entretenimiento
390,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid06zZq86MMyrADry4LqdH5PTmxCw19YNhGNeBNtCh1UQghVnhpyQzEdr4bHoboHSePl,"ALFOMBRA ROJA, UN REGALO ESPECIAL Y SIN LIONEL MESSI: LA SELECCIÓN ARGENTINA LLEGÓ A INDONESIA

El equipo de Lionel Scaloni arribó a Yakarta, donde este lunes jugará su segundo amistoso de la gira. La Pulga empieza sus vacaciones y es baja para este partido, al igual que Di Maria y Otamendi.",Deportes
391,https://www.facebook.com/telesoldiario/posts/pfbid0V63CPS3wK4mqiYKZMwAty7bKRAnnd9JDqDCWnK6toJTQ9wF9FCyMPyXm65TrJBEsl,"TODAVÍA NO HAY DENUNCIA PENAL

Este viernes trascendió la información de la denuncia que pesa sobre una alta autoridad universitaria. Por ahora todo está en investigación.",Seguridad
392,https://www.facebook.com/telesoldiario/posts/pfbid0ihC2XumPiAR1xdbHKVUA2qHqretNdeU5RMXf1yEEbyEPVoaa5NmrepuQ2AW1Xgxjl,"RECLAMO DE ALUMNOS DE IGLESIA

Los alumnos esperan que las autoridades den una pronta solución al reclamo por falta de calefacción e infraestructura dañada.",Educación
393,https://www.facebook.com/diariodecuyoweb/posts/pfbid02zdmATEp81uvh1M6pNPo1VCGAxnDLWT8TAPMiu61VKRXDsdCTrX8vQGqctVBizDN1l,"#CONTRATO
La modelo e influencer tendría una beneficio de por vida en caso de una ruptura de la relación. El inmueble que se habría sumado y la reveladora información sobre dos de los hijos de CR7",Entretenimiento
394,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0jF5cK69anux8PgPXKLYV82cegmYyM92QhbrHsEBihpK4e8BGTkSFTNMop6iY851hl,"A dos semanas de las elecciones provinciales, desde la subagrupación Vamos San Juan lanzaron un spot político con Rubén Uñac, candidato a Gobernador.",Política
396,https://www.facebook.com/RadioDelSur101.1/posts/pfbid02XuJkDCUqnr1XUQmEikdPYoBMLTuEhWHGQXygv8Rm96bYsJ6QLqyzFtPRC8oQFG2Ql,"INVESTIGACIÓN🟥
Investigan a un decano de la UNSJ por acoso sexual y laboral",Seguridad
398,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid04jJARioMvN2Ciz1nxuFn2Vkh349e32ySdFsxREZ3hodmBcgKmPNeM99WXUCwHTSzl,"Se incautaron más de 12.500 botellas de vinos de alta gama valuados en 65 millones de pesos
#AFIP #Evasión #Millonaria #Vinos",Seguridad
399,https://www.facebook.com/telesoldiario/posts/pfbid02vAPUHuKP8tUUuPyUv7tH9WULf2Cf3q3W4vMFdMhVXfcnt2fyR2tW6p6so6uUfxPTl,"PALABRA OFICIAL

Gabriela Cerruti, portavoz de Casa Rosada, habló después de 15 días del aberrante hecho.",Seguridad
400,https://www.facebook.com/LaPoliticaSJ/posts/pfbid02AVoiVGet61awVQuhhJxaBkun5paWHo2F5HxfzCuV4LHjP8Kvzfi6ctFgzxDWupppl,El Gobierno formalizó el aumento en las escalas del Régimen Simplificado para Pequeños Contribuyentes.,Economía
401,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0JyFb9GDmLi7PaQvQKZFqYM5bvaArEkD24f6iwRc7XVTkW4dEAANiRpHbLG19mTWzl,"Consultá el horóscopo de este viernes 16 de junio

Aries (21 de marzo al 20 de abril) Posible reunión importante en el plano laboral. Una brillante perspectiva se presentará con respecto a un viaje de negocios. Su simpatía y espontaneidad les darán una conquista. No postergar las cosas que debemos hacer. Momento de color: limón.

Tauro (21 de abril al 21 de mayo) Deberán atender cuestiones que hacen al movimiento de sus papeles. Una interferencia en el plano afectivo podría desestabilizarlos, apelen a su auto control. Un intervalo en el tiempo de su relación sentimental sería apropiado. Buscar encaminarnos a lo que queremos lograr. Momento de color: coral.

Géminis (22 de mayo al 20 de junio) Un aspecto importante de sus vidas laboral se verá renovado. Logran que les den el lugar que esperaban desde hace tiempo. No dejen pasar la oportunidad de acercarse a esa persona que les interesa. Buscar lo que queremos encontrar debiera ser el incentivo. Momento de color: malva.

Cáncer (21 de junio al 22 de julio) Tendrán la posibilidad de reencontrarse con alguien del pasado. Podría interrumpirse un proyecto que estaba casi realizado. Deberán esperar un tiempo para retomarlo, no desesperen. Las cosas pueden desestabilizarnos, el punto es no permitirlo y seguir adelante. Momento de color: apio.

Leo (23 de julio al 22 de agosto) Clarifican una situación en sus lugares de trabajo. Si todavía tienen interés en ese proyecto, deberían insistir. El amor a veces requiere de cierta lucha. Decisión pendiente de tomar las riendas o renunciar asumiendo que a veces no podemos todo. Momento de color: cerúleo.

Virgo (23 de agosto al 21 de septiembre) Proyectan en ustedes una nueva perspectiva. Su interés por mejorar los hará trabajar más de lo pensado. Un objetivo en el plano familiar se verá realizado. No dejen pasar el día sin efectuar ciertos llamados. Reconocer el esfuerzo que nosotros mismos hacemos, valorarnos. Momento de color: oro.

Libra (22 de septiembre al 22 de octubre) Dedican un tiempo a conversar con alguien que les agrada mucho. El día alternará el estado anímico entre nervios y alegrías que refieren al plano afectivo. La clave del amor está en asumirlo y darnos cuenta cuando no podemos evitar sentir lo que se siente. Autenticidad al precio que implica. Momento de color: rosa.

Escorpio (23 de octubre al 22 de noviembre) Se revierte un problema que tenían en el trabajo. Queda en suspenso una inquietud que les habían planteado, punto de vista que cambia. Comienza una etapa de conexión espiritual que los hará apuntar hacia dentro de ustedes mismos para poder sacar lo mejor. Momento de color: canela.

Sagitario (23 de noviembre al 21 de diciembre) Sugestiva respuesta de alguien del entorno laboral. Se quedarán pensando en una propuesta que les llega en el área de sus actividades. Estén atentos ante las sugerencias de los demás. No se comprometan antes de tiempo en una salida. Momento de color: beige.

Capricornio (22 de diciembre al 20 de enero) Estado de alerta en el plano económico, traten de manejarse con prudencia con respecto al movimiento del dinero. Reciclan una idea con respecto a un proyecto. Iluminación. Aprovechar los momentos sabiendo que a veces se puede y a veces no. Momento de color: plateado.

Acuario (21 de enero al 19 de febrero) Especial atención dedicarán a conflicto que surge en el área de sus trabajos. Confusión a causa de un tercero. Reflexionan acerca de una decisión errónea que tomaron en el plano afectivo. Lo importante es darse cuenta de los errores sin hundirse en la negativa culpa. Restauración. Momento de color: melón.

Piscis (19 de febrero al 20 de marzo) Imaginan algo que luego se da. Día en que la intuición estará más sensibilizada. Comienzan una etapa de contactos, serán invitados a lugares en los que habrá gente interesante. Socializarse es muy bueno en varios sentidos. Salud mental y emocional que mejora. Momento de color: luna.",Notas de interés
402,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02Tn8rS7yJpkT51dzk5ap7sLSB6VuEHowJpLxiSaAxowaktwZQRn5wxErxqhqAaJvGl,"Desde la cámara que nuclea al sector expusieron la situación de los estacioneros sanjuaninos, que se encuentran en estado de alerta.",Economía
403,https://www.facebook.com/diariodecuyoweb/posts/pfbid0bAEvVoS1Tj4hzA2j5FR3uVCmfSepVJPfai5WYBAzRh54KJr1aQdhrB32MyKB8imKl,"[DATOS ÚTILES]
“¿Qué significa el nombre de cada una de las provincias argentinas?”, preguntó @pablocasx1 en el tweet que dio inicio al post viral.",Notas de interés
405,https://www.facebook.com/telesoldiario/posts/pfbid02VmF5ujTmKggYKYNc1AiEorTuWb1795ZAXqKcGbe7ETygtMHqc9JVk2msPErHxcp1l,"UNA MARCHA MUY GRANDE CONTRA EL GOBERNADOR 

El actual gobernador y candidato presidencial de Juntos por el Cambio, intentó modificar la Constitución provincial. De la movilización participaron organizaciones sindicales, sociales, políticas de derechos humanos y pueblos originarios.",Política
406,https://www.facebook.com/RadioDelSur101.1/posts/pfbid03WrcWzzj85kbnXH8QJcop5NxUwsbPVs2CZgj3tuRL6a7Jr6oy8m3wRhUpwCWYG2kl,"SCALONETA⚽️🇦🇷
La Selección Argentina llegó a Indonesia",Deportes
407,https://www.facebook.com/sanjuan8/posts/pfbid025xidsorhofQBkiaeJ33YniW1DUBvC1Q6HkbX3ksUHfJdfcSsZryJuVjZJvuL4eb8l,":::::::: URGENTE ::::::::
UNSJ: investigan a un decano por acoso laboral y sexual",Seguridad
408,https://www.facebook.com/diariodecuyoweb/posts/pfbid0337jHXHyKNx6SvtkjyAaQ49jyXWTQZTzBtzSxV28rtcZd8zkoUHwZFUkQvSaLrWPl,"#FÚTBOL
El histórico estadio del Barcelona tendrá su reforma estructural más importante. Estará listo en noviembre de 2024.",Deportes
409,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02KYtTaTnBr8CP5aR69TiybCgg89xQgkWi7UYnTiXD1PSnZMxgg8YbXFG53xMvY66xl,"Una estrella del rock nacional hará un recital en San Juan
La llegada del reconocido artista y la fecha que visitará la provincia fue confirmada durante este jueves.",Entretenimiento
411,https://www.facebook.com/DiarioHuarpe/posts/pfbid0qPKj2C6R8kzZjQLkgyA1x44QuvMtPJgUXnTqMz7iA5DQzJuedSPYR2Wyo7s1BBAMl,"El candidato a gobernador por Cambia San Juan manifestó una serie de propuestas para mejorar los ejes que, a su criterio, están mal en la provincia.",Política
412,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0PA8pVzkY2veWdDw7CiWHxyUCeADXvXjMBuF4BkmL1LSvUSPQEaY6npLp77itga9Yl,"RECLAMO🔴
Estudiantes de una escuela de Iglesia reclaman por falta de calefacción",Educación
413,https://www.facebook.com/diariodecuyoweb/posts/pfbid02sEnUoADPNxacUmfSgwdCVEx5D9pPrL1qv989LC96fHX6aN8p32GGeGSUE1PVexkcl,"#EXCESIVO
El padre de Jack Grealish dijo que vio la factura correspondiente a las bebidas y se sorprendió con el importe que gastó el club inglés en los festejos por la Champions.",Deportes
414,https://www.facebook.com/canal13sanjuantv/posts/pfbid032DcEpvBgcWUXQ9U4Jdd9MCyevncDsgDVRwmaofRUhuvsg693Ns7He3oYyFMAsdoyl,"El pedido se lleva a cabo en el Bachillerato Columna Cabot, ubicado en Villa Iglesia #canal13 #sanjuan",Educación
415,https://www.facebook.com/ElBastonInforma/posts/pfbid02vd338b7VVt2X5MRWdTKkw66MXQtruK2UM4LSQjkmwNjs7oRu53e9VF7do1DmfE2rl,"🚨 ESCÁNDALO EN LA UNSJ 😱
La casa de altos estudios confirmó que puertas adentro se investiga el hecho. Se trataría de la máxima autoridad de una de las facultades.",Seguridad
416,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0Y1eBtB9w4uW3iUeAYQDhZf55yVfhKgrNRZPn6jVy5RpdNGpUEwbuQJvnU2Ww82eyl,"HISTÓRICO E IMBORRABLE: POR QUÉ SE CELEBRA HOY EL ""DÍA DEL HINCHA DE SAN MARTÍN""

Este 16 de junio es recordado por todos los fanáticos de San Martín. Un día como hoy pero del 2007 y en una final épica, conseguía el primer ascenso a la Primera División.",Deportes
418,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02VZ9exB71yeg19LGH8iMob6ChbjidWVX15QyiodqDzBB2QMfgcP482LXZiuDqmn4l,"Aníbal Fernández contra Cristina Kirchner: ""Es su problema""
El ministro de Seguridad Aníbal Fernández, ninguneó la opinión que ayer dio Cristina Kirchner sobre su amenaza de judicializar las PASO oficialistas.",Política
420,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0embamYu4zASEYB2YRQ7Ad6MMqtuVyRet8jiHyUFKJJ9gMAzjJHCUMhgYkXkgZbV6l,"Es el primer aniversario de la nueva oficina de financiamiento oficial, y los créditos blandos fueron aprovechados por varios sectores.
#Créditos #SanJuan #Empresarios",Economía
421,https://www.facebook.com/diariodecuyoweb/posts/pfbid0nKK13qsmthMretR1fy8Rw1eqmsUr8kBFsZtkJqxuuXUSKS1sufDwSWmdVR6iJHCGl,"#CICLISMO
El ""Atómico"" se encuentra en San Juan, ahora como comentarista para la TV.",Deportes
422,https://www.facebook.com/LaPoliticaSJ/posts/pfbid02k7Rat4YRW3sD84NwegTLB2RmvZFFVTGeLqbDjHFQdKR7MJh2t7zpdtLTNtvzaSv8l,La red cloacal habilitada en la jornada corresponde al barrio Áreas II y beneficiará a unos 2130 habitantes.,Gestión de gobierno
423,https://www.facebook.com/DiarioMovilOK/posts/pfbid0KTyWFoMbLjNCHhmZ1NA8BKCKAb2mdWTvhzUMZ4g3LyRRX5ckQj7JASBLWK2Bny5Wl,"UN AÑO SIN CANCHAS 🚫
El joven que burló a la seguridad e ingresó al estadio a salud a Messi, tuvo una sanción uno podrá permanecer en un estadio por 365 días ¿ESTAS DE ACUERDO?",Deportes
424,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0jMJdhQXdsT9i6nk1xmAZKgXPDmQXbCrgqqWNDSCFAEaJwLJUaNxw3P1RPNWuG3Xkl,"El crimen de Cecilia Strzyzowski: ""Pudo haber visto algo o sabía algo que no debía""
Gloria Romero dijo que a su hija, Cecilia Strzyzowski, pudieron haberla ""descuartizado o quemado en un campo"" o ""molido para darle de comer a los chanchos"".",Seguridad
425,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0yapmkcD9FunGfHRC7FbXXPC3V1ktJXBquoemRVVLhC4e4g5nFpMeyxiv6CJfEQBEl,"DELINCUENCIA🚨
Detuvieron a un menor tras robarse una camioneta",Seguridad
426,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0Jk39pju31YmvCgZscCE6kVymEaxmNwPQPCKDdnWsrHmGrqTExea4F9vtBc7KiJhQl,"Se trata de un taller gratuito que se desarrollará en el Centro Cultural Amadeo Conte Grand en junio, julio y agosto
#Omega #CCCG #Cuarteto #Clases #Taller",Entretenimiento
427,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02NXz9Kh2yK79xFXHpX33CUjzwfUsxGrDPqoGqCa5wEVW8w3rFUBbaA1V4LJQmvn69l,"¿Otro aumento de combustibles?: Las petroleras romperían el acuerdo con el gobierno
Las grandes petroleras romperían unilateralmente el acuerdo de precios con el gobierno, y subirían los combustibles a las puertas de fin de semana largo.",Economía
428,https://www.facebook.com/diariodecuyoweb/posts/pfbid05QB8hsV8RQqehcpuJz9i9tPPu3s2Vn1H3afSSMogRaz6z95VZzfNMU5XqbatdLdYl,MERCADOS,Economía
429,https://www.facebook.com/ElBastonInforma/posts/pfbid0LAP8TYy711uDr3YMU8vR5htRDQ5meMRGRHQVDdsYaNnnDovWmUxjyLARcHEDiVuYl,"💣 ¿ARRIBA AL VIEJO CONTINENTE? 🔥
El Muñeco está muy cerca de volver a dirigir y tomaría las riendas del gigante francés. Con qué se encontrará en el equipo del Sur de Francia.",Deportes
430,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02SkQ43G8b1BCHgsBoAQiHr3f2DV4Y7eAKf8eCUhN5Exn7m4Vv4zNi8B6LhrsdwCrZl,"El conductor se puso intenso durante el programa 'Ahora caigo' y el concursante le hizo saber que se sentía nervioso
#DaríoBarassi #Impertinente #AhoraCaigo #QuéMomento",Entretenimiento
432,https://www.facebook.com/sanjuan8/posts/pfbid05Ak2cwerEUADn4yTE4t51funKdoK6PyhDsHq4CMdLgqqrgCLAQJiFe1mXuJTZp7vl,"::::::::: URGENTE: FALLAS EN REDES SOCIALES :::::::::
Usuarios reportaron fallas en Whatsapp, Instagram y Facebook",Ciencia y tecnología
433,https://www.facebook.com/DiarioHuarpe/posts/pfbid04dHnNaHkrqbHxetUkQ8rnjYiduAfdodkLn2sCyaKaR5JxjLcSQZaRX4raLiyiT8ql,"Este viernes, la Universidad Nacional de San Juan, emitió un comunicado oficial en el que confirman que un decano está bajo investigación por presunto acoso sexual y laboral.",Seguridad
434,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0cR5rGDUnXNzvoZhTb6BCA39wSgxd9VRG2enVEQeRR5VrBxBVz69utxzdVreF4Nz6l,"La moneda estadounidense termina la semana con un aventón que lo vuelve a hacer a los 'jaguareté'
#DólarBlue #Mercado #Aumento #Divisas",Economía
435,https://www.facebook.com/LaPoliticaSJ/posts/pfbid0iaXeBYj95bm4miwYZwQ5woVD4jkVtgFXPjUXZ1PJtJJ6VETPf6af2riM7HVjN1uQl,Se trata de un espacio para que los chicos aprendan y se expresen de forma creativa. Ya están abiertas las inscripciones.,Educación
436,https://www.facebook.com/diariodecuyoweb/posts/pfbid0ahV3i9XE1kJLk28qtYRLwDx2AHjmqLbr6WtA2ZDgEsyAKhN5Yo5eputziYZdzqcwl,PRO LEAGUE,Deportes
437,https://www.facebook.com/estacionclaridadradio/posts/pfbid0252LDEszwUUgUFcmYqz8E6sPJV45H8u5Tas13fBYh6C1LokXwLpRuxZun19ea5dV5l,Nueva caída a nivel global de Instagram y WhatsApp,Ciencia y tecnología
438,https://www.facebook.com/RadioDelSur101.1/posts/pfbid02iDfjAP2vVEHT39ysqmU21VFLe7GRJ6wuGHDfALaGwg2StMB5LmkD9aqd2yj3wbbxl,"ESPECTÁCULOS 🔴
Caso L-Gante: el cantante echó a su abogado",Entretenimiento
439,https://www.facebook.com/DiarioMovilOK/posts/pfbid02sKGBVUA9SXyzPTHdGxi1TP9LX2b6p9FsCC9FbVie2eCdafuqbXA2x1Fn257k13qal,"LA EMOCIÓN DE LA CASA PROPIA 🏠❤️
Alrededor de 120 famlilias pasarán el fin de semana largo en su casa nueva, disfrutando en familia de haber llegado a la vivienda propia. La entrega del barrio generó emoción en todos los beneficiarios. SE LO MERECE !!!",Gestión de gobierno
440,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0P8PVozKF2FH5nvS2HAg3suurww9n6d8MjJynbRXteTJKGqoJ9rqy8DoUBA6G4dJ6l,"Insólito: en una semana Uruguay se queda sin agua potable
En Uruguay recrudecen las manifestaciones contra el gobierno de Lacalle Pou, por no haber realizado las inversiones necesarias.",Gestión de gobierno
442,https://www.facebook.com/sanjuan8/posts/pfbid0cQkr7cDTjyyeazhgq6UjHiQCWYZXjWXB1pZEupBWheNNCuYk5NLGwjSCqjRXgQUwl,"Para prevenir hechos de inseguridad, una empresa de colectivos colocó botones antipánico en sus unidades",Transporte
443,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02k3AYxA7DJ5s3wLxkjAuUvWN987aEd4UNQWYB2kjHPMB9svHg7XitPWqLeVkmYYUBl,"César Sena se habría quebrado y culpó a dos mujeres por el femicidio de Cecilia Strzyzowski
Emerenciano Sena y Marcela Acuña buscarían avanzar en atribuirle el femicidio de Cecilia Strzyzowski a su hijo, quien sería inimputable.",Seguridad
444,https://www.facebook.com/LaPoliticaSJ/posts/pfbid02BQSnzxSFZT8su8wTEHE5NXDj9qWEaqywvtGwCUAByCsGg6r1oCfMc3hftnBivMKQl,Los sanjuaninos se presentaron en la categoría colaborativa con una Italian Grape Ale.,Notas de interés
445,https://www.facebook.com/diariodecuyoweb/posts/pfbid0MDsGyetDfqS9P82F2kr2Nxw3y8KNpJcaxJxxkfEv6mdmvQjinamrFu4snuEdKP2vl,TORNEO APERTURA,Deportes
